dataset,model,winter_season,train_start,train_end,val_start,val_end,train_days,test_days,rmse_train,rmse_val,rmse_average,train_day_count,test_day_count,R1,C1,g
EOH2508_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-17 23:30:00,2021-12-06 00:00:00,2022-02-25 23:30:00,"2021-12-02,2021-12-03,2021-12-05,2021-12-21,2021-12-30,2022-01-04,2022-01-13,2022-02-09,2022-02-10,2022-02-17","2021-12-06,2021-12-17,2022-01-15,2022-02-15,2022-02-25",0.4641036699023902,0.3838958144053893,0.4239997421538898,10,5,0.0056863558693461,36640900.85520323,5.181966631750771
EOH2510_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-05 00:00:00,2022-02-26 23:30:00,2021-12-03 00:00:00,2022-02-21 23:30:00,"2021-12-05,2021-12-11,2021-12-15,2021-12-17,2022-01-01,2022-01-09,2022-02-04,2022-02-08,2022-02-10,2022-02-26","2021-12-03,2021-12-20,2022-01-21,2022-02-16,2022-02-21",0.5844744071527832,0.9082591817941402,0.7463667944734618,10,5,0.0068512385057791,47795373.68313551,2.007752133557469e-06
EOH2516_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-19 23:30:00,2021-12-01 00:00:00,2022-02-13 23:30:00,"2021-12-02,2021-12-05,2021-12-13,2021-12-19,2022-01-12,2022-01-14,2022-01-16,2022-01-18,2022-02-04,2022-02-19","2021-12-01,2021-12-10,2022-01-28,2022-02-06,2022-02-13",0.5257126513086052,0.5234739456315796,0.5245932984700924,10,5,0.0076893334944484,25082289.63695952,9.142053394928878
EOH2523_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-09 00:00:00,2022-02-15 23:30:00,2021-12-16 00:00:00,2022-02-18 23:30:00,"2021-12-09,2021-12-17,2021-12-20,2021-12-28,2021-12-31,2022-01-07,2022-01-08,2022-02-01,2022-02-09,2022-02-15","2021-12-16,2022-01-03,2022-02-13,2022-02-16,2022-02-18",0.897090065757671,0.6347050839674153,0.7658975748625432,10,5,0.0078700706106373,13178589.84409667,2.2541788691074505
EOH2526_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-05 00:00:00,2022-02-24 23:30:00,2021-12-04 00:00:00,2022-02-28 23:30:00,"2021-12-05,2021-12-11,2021-12-19,2021-12-20,2022-01-16,2022-01-17,2022-01-19,2022-01-28,2022-02-14,2022-02-24","2021-12-04,2021-12-30,2022-01-12,2022-01-24,2022-02-28",0.3306601011276363,0.5074438864774613,0.4190519938025488,10,5,0.006185923612326,50612738.55316224,4.955938930775243
EOH2531_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-07 00:00:00,2022-02-21 23:30:00,2022-01-17 00:00:00,2022-02-16 23:30:00,"2021-12-07,2021-12-15,2021-12-19,2021-12-22,2021-12-23,2021-12-24,2021-12-29,2022-01-02,2022-02-18,2022-02-21","2022-01-17,2022-01-24,2022-02-01,2022-02-05,2022-02-16",0.387327546063643,0.3768584223630023,0.3820929842133227,10,5,0.0077519300622202,37123474.326316826,1.0000759115918657e-06
EOH2537_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-06 00:00:00,2022-02-23 23:30:00,2021-12-04 00:00:00,2022-02-22 23:30:00,"2021-12-06,2021-12-16,2022-01-01,2022-01-07,2022-01-12,2022-01-28,2022-02-08,2022-02-17,2022-02-20,2022-02-23","2021-12-04,2021-12-05,2021-12-23,2021-12-28,2022-02-22",0.3184546093853107,0.3553862511982026,0.3369204302917566,10,5,0.0053142617177502,89631761.97426549,5.644895973763971
EOH2541_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-25 23:30:00,2021-12-01 00:00:00,2022-02-05 23:30:00,"2021-12-03,2021-12-07,2021-12-12,2021-12-28,2022-01-03,2022-01-21,2022-01-29,2022-02-09,2022-02-12,2022-02-25","2021-12-01,2021-12-04,2022-01-26,2022-01-30,2022-02-05",0.5622963015187848,0.5037582376654061,0.5330272695920955,10,5,0.0040445865491364,32370391.999323,1.819005348906445
EOH2544_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-28 23:30:00,2021-12-07 00:00:00,2022-01-29 23:30:00,"2021-12-03,2021-12-13,2021-12-19,2021-12-30,2022-01-12,2022-01-15,2022-01-19,2022-01-27,2022-02-03,2022-02-28","2021-12-07,2021-12-31,2022-01-05,2022-01-28,2022-01-29",0.4736460274919692,0.5371559484737012,0.5054009879828352,10,5,0.0032899967862783,76740727.08468828,6.659508735119879
EOH2549_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-11 00:00:00,2022-02-25 23:30:00,2021-12-07 00:00:00,2022-02-17 23:30:00,"2021-12-11,2021-12-12,2021-12-16,2021-12-19,2021-12-26,2021-12-30,2022-01-29,2022-01-30,2022-02-14,2022-02-25","2021-12-07,2021-12-20,2022-02-12,2022-02-13,2022-02-17",0.6046368503424691,0.4516658374551523,0.5281513438988107,10,5,0.0056484225203296,22746623.31779989,1.0003248546603364e-06
EOH2561_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-22 23:30:00,2021-12-19 00:00:00,2022-02-20 23:30:00,"2021-12-02,2021-12-10,2022-01-05,2022-01-07,2022-01-16,2022-01-28,2022-02-05,2022-02-13,2022-02-14,2022-02-22","2021-12-19,2021-12-30,2022-01-11,2022-02-06,2022-02-20",0.5635303713107951,0.6192417989304912,0.5913860851206432,10,5,0.0072836568062308,24829656.03709979,3.7377768534446982
EOH2564_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-20 00:00:00,2022-02-27 23:30:00,2021-12-21 00:00:00,2022-02-09 23:30:00,"2021-12-20,2021-12-31,2022-01-12,2022-01-13,2022-01-16,2022-01-27,2022-02-20,2022-02-21,2022-02-24,2022-02-27","2021-12-21,2021-12-26,2022-02-04,2022-02-05,2022-02-09",0.6202951141046583,0.4485010744016781,0.5343980942531682,10,5,0.0075626210482834,36073591.10308088,1.0017132117522996e-06
EOH2568_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-23 23:30:00,2021-12-12 00:00:00,2022-01-28 23:30:00,"2021-12-02,2021-12-24,2021-12-28,2022-01-07,2022-01-19,2022-02-05,2022-02-09,2022-02-12,2022-02-15,2022-02-23","2021-12-12,2021-12-14,2021-12-29,2022-01-21,2022-01-28",0.6213635483344014,0.8308441337632452,0.7261038410488233,10,5,0.0045929969491209,35236350.159353726,2.3480918797825376
EOH2577_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-07 00:00:00,2022-02-03 23:30:00,2021-12-21 00:00:00,2022-01-25 23:30:00,"2021-12-07,2021-12-09,2021-12-12,2021-12-17,2022-01-02,2022-01-12,2022-01-22,2022-01-27,2022-01-28,2022-02-03","2021-12-21,2021-12-28,2021-12-29,2022-01-11,2022-01-25",0.238970309742548,0.2734740941353265,0.2562222019389372,10,5,0.0024109359915214,162718569.10952473,25.17233484164126
EOH2578_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-07 00:00:00,2022-02-15 23:30:00,2021-12-27 00:00:00,2022-02-24 23:30:00,"2021-12-07,2021-12-14,2021-12-16,2021-12-28,2021-12-29,2022-01-06,2022-01-24,2022-01-29,2022-02-07,2022-02-15","2021-12-27,2022-01-23,2022-02-02,2022-02-03,2022-02-24",0.6417959876638532,0.6101768679316554,0.6259864277977543,10,5,0.0041888613565061,45094010.29070629,1.002748865149717e-06
EOH2586_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-10 00:00:00,2022-02-20 23:30:00,2021-12-07 00:00:00,2022-02-23 23:30:00,"2021-12-10,2021-12-11,2021-12-13,2021-12-28,2021-12-30,2022-01-14,2022-01-21,2022-01-27,2022-01-28,2022-02-20","2021-12-07,2021-12-19,2022-01-09,2022-02-12,2022-02-23",0.4437260700251955,0.6847383813031707,0.5642322256641831,10,5,0.0027355160719571,112346342.08803244,27.865211964122704
EOH2595_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-23 23:30:00,2021-12-31 00:00:00,2022-02-26 23:30:00,"2021-12-02,2021-12-04,2021-12-07,2022-01-28,2022-01-31,2022-02-02,2022-02-12,2022-02-13,2022-02-20,2022-02-23","2021-12-31,2022-01-05,2022-02-10,2022-02-16,2022-02-26",0.6135459025126444,0.6165072186240532,0.6150265605683488,10,5,0.0024579591574702,37965613.41151945,1.0000371389109155e-06
EOH2602_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2022-02-28 23:30:00,2021-12-10 00:00:00,2022-02-27 23:30:00,"2021-12-01,2021-12-12,2021-12-14,2021-12-20,2021-12-27,2022-01-24,2022-01-31,2022-02-03,2022-02-17,2022-02-28","2021-12-10,2021-12-19,2022-01-22,2022-01-28,2022-02-27",0.5045493677940099,0.446491926876674,0.475520647335342,10,5,0.0061447451271858,147754825.65959817,2.6525236544391446
EOH2612_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2022-02-25 23:30:00,2021-12-03 00:00:00,2022-01-23 23:30:00,"2021-12-01,2021-12-19,2021-12-20,2021-12-25,2022-01-30,2022-01-31,2022-02-13,2022-02-18,2022-02-23,2022-02-25","2021-12-03,2021-12-09,2021-12-29,2022-01-22,2022-01-23",0.618521603711345,0.4583724284911856,0.5384470161012653,10,5,0.0093651125397215,16391890.761382656,4.337275263918734
EOH2613_merged_30min.parquet,1C1R1P1S,2020-2021,2020-12-24 00:00:00,2021-02-28 23:30:00,2021-01-20 00:00:00,2021-02-26 23:30:00,"2020-12-24,2020-12-27,2021-01-04,2021-01-07,2021-01-08,2021-01-17,2021-01-21,2021-01-22,2021-02-07,2021-02-28","2021-01-20,2021-02-01,2021-02-10,2021-02-20,2021-02-26",0.5970219331113492,0.763891963451386,0.6804569482813676,10,5,0.0115825487294153,20630191.529125027,4.304233086172317
EOH2619_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-14 23:30:00,2021-12-17 00:00:00,2022-02-25 23:30:00,"2021-12-03,2021-12-20,2021-12-22,2021-12-27,2022-01-05,2022-01-07,2022-01-13,2022-02-06,2022-02-12,2022-02-14","2021-12-17,2021-12-29,2022-02-18,2022-02-21,2022-02-25",0.7154954630859005,0.9881248653116512,0.8518101641987759,10,5,0.0053392176715487,60967808.1714455,7.549498571468741
EOH2625_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-04 00:00:00,2022-02-14 23:30:00,2021-12-01 00:00:00,2022-01-22 23:30:00,"2021-12-04,2021-12-07,2021-12-09,2021-12-15,2021-12-19,2022-01-01,2022-01-12,2022-01-15,2022-02-11,2022-02-14","2021-12-01,2021-12-03,2021-12-21,2022-01-14,2022-01-22",0.4865259737455737,0.6591152469480858,0.5728206103468297,10,5,0.0051451989095581,53016048.74040696,1.001192316620456e-06
EOH2637_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-04 00:00:00,2022-01-23 23:30:00,2021-12-08 00:00:00,2022-01-20 23:30:00,"2021-12-04,2021-12-05,2021-12-15,2021-12-16,2021-12-22,2021-12-31,2022-01-01,2022-01-02,2022-01-11,2022-01-23","2021-12-08,2021-12-12,2021-12-13,2021-12-28,2022-01-20",0.5464984802661924,0.8290185306774486,0.6877585054718205,10,5,0.0067514313052072,15422644.776215073,1.754301480120796
EOH2640_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2021-12-27 23:30:00,2021-12-07 00:00:00,2021-12-26 23:30:00,"2021-12-01,2021-12-02,2021-12-04,2021-12-06,2021-12-13,2021-12-15,2021-12-19,2021-12-22,2021-12-23,2021-12-27","2021-12-07,2021-12-14,2021-12-16,2021-12-24,2021-12-26",0.5510213587200933,0.956544750576578,0.7537830546483356,10,5,0.0052301815147195,21764771.60053422,13.670042184047078
EOH2648_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-06 00:00:00,2022-01-31 23:30:00,2021-12-25 00:00:00,2022-01-27 23:30:00,"2021-12-06,2021-12-08,2021-12-10,2021-12-26,2021-12-28,2022-01-04,2022-01-24,2022-01-26,2022-01-30,2022-01-31","2021-12-25,2022-01-03,2022-01-09,2022-01-22,2022-01-27",0.7018611313289945,0.4742658255287714,0.588063478428883,10,5,0.0136321101435038,31713056.276699223,5.684259459648339
EOH2672_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2022-02-19 23:30:00,2021-12-08 00:00:00,2022-02-16 23:30:00,"2021-12-01,2021-12-03,2021-12-04,2021-12-27,2022-01-01,2022-01-10,2022-01-18,2022-01-20,2022-01-25,2022-02-19","2021-12-08,2021-12-28,2022-01-13,2022-01-23,2022-02-16",0.3096453865782577,0.2795866697770106,0.2946160281776341,10,5,0.0040846291617204,129574131.960451,15.63576062157934
EOH2675_merged_30min.parquet,1C1R1P1S,2020-2021,2020-12-15 00:00:00,2021-02-25 23:30:00,2021-01-01 00:00:00,2021-02-18 23:30:00,"2020-12-15,2020-12-17,2020-12-24,2021-01-02,2021-01-13,2021-01-16,2021-01-20,2021-02-10,2021-02-13,2021-02-25","2021-01-01,2021-01-12,2021-01-15,2021-01-22,2021-02-18",0.3745770275593647,0.3094821242013739,0.3420295758803693,10,5,0.0033321714726338,115961603.30637904,1.0004337693779687e-06
EOH2679_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-07 00:00:00,2022-02-28 23:30:00,2021-12-10 00:00:00,2022-02-26 23:30:00,"2021-12-07,2021-12-09,2021-12-12,2021-12-15,2022-01-14,2022-01-20,2022-01-22,2022-02-06,2022-02-27,2022-02-28","2021-12-10,2021-12-11,2022-01-05,2022-01-15,2022-02-26",0.6811800975398291,0.7852370779328808,0.733208587736355,10,5,0.0026373994641744,55219599.0950422,2.255261951578818
EOH2689_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-26 23:30:00,2021-12-13 00:00:00,2022-01-25 23:30:00,"2021-12-03,2021-12-14,2021-12-18,2021-12-30,2022-01-18,2022-02-02,2022-02-10,2022-02-11,2022-02-23,2022-02-26","2021-12-13,2021-12-17,2021-12-23,2022-01-03,2022-01-25",0.6878991920053306,0.6777351281234009,0.6828171600643658,10,5,0.0053901016333985,39341561.82294734,1.0009334643779962e-06
EOH2690_merged_30min.parquet,1C1R1P1S,2020-2021,2020-12-08 00:00:00,2021-02-27 23:30:00,2020-12-04 00:00:00,2021-02-23 23:30:00,"2020-12-08,2020-12-16,2020-12-29,2021-01-01,2021-01-04,2021-01-17,2021-02-09,2021-02-11,2021-02-18,2021-02-27","2020-12-04,2020-12-09,2021-01-02,2021-01-18,2021-02-23",0.576553412404183,0.5485499173804319,0.5625516648923075,10,5,0.0072316753295157,33585166.79526848,0.319197301967873
EOH2699_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-09 00:00:00,2022-02-20 23:30:00,2021-12-01 00:00:00,2021-12-22 23:30:00,"2021-12-09,2021-12-14,2021-12-17,2021-12-30,2022-01-09,2022-02-07,2022-02-09,2022-02-13,2022-02-15,2022-02-20","2021-12-01,2021-12-04,2021-12-07,2021-12-12,2021-12-22",0.4501381376728833,0.4820997381898819,0.4661189379313826,10,5,0.0040111004661157,48528645.11042251,2.65091262108816
EOH2700_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-12 00:00:00,2022-02-21 23:30:00,2021-12-13 00:00:00,2022-02-23 23:30:00,"2021-12-12,2021-12-15,2022-01-03,2022-01-16,2022-01-26,2022-02-03,2022-02-12,2022-02-16,2022-02-19,2022-02-21","2021-12-13,2022-01-30,2022-02-10,2022-02-11,2022-02-23",0.4489202435943616,0.468418261444351,0.4586692525193563,10,5,0.003452936810812,29163791.706874195,6.397620603913657
EOH2713_merged_30min.parquet,1C1R1P1S,2020-2021,2021-02-28 00:00:00,2021-02-28 23:30:00,2021-02-27 00:00:00,2021-02-27 23:30:00,2021-02-28,2021-02-27,0.5025876502914748,0.5676352115381954,0.535111430914835,1,1,0.0014798462395315,36541299.694576256,1.000111577084748e-06
EOH2714_merged_30min.parquet,1C1R1P1S,2021-2022,2022-01-12 00:00:00,2022-02-20 23:30:00,2022-01-19 00:00:00,2022-02-28 23:30:00,"2022-01-12,2022-01-13,2022-01-14,2022-01-20,2022-01-21,2022-02-01,2022-02-07,2022-02-09,2022-02-12,2022-02-20","2022-01-19,2022-01-28,2022-02-11,2022-02-14,2022-02-28",0.4234369788879191,0.8824445347256641,0.6529407568067915,10,5,0.0040842098039659,47579243.60697601,5.989585541594852
EOH2716_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-25 00:00:00,2022-02-26 23:30:00,2021-12-29 00:00:00,2022-02-20 23:30:00,"2021-12-25,2021-12-26,2022-01-02,2022-01-03,2022-01-15,2022-01-21,2022-01-25,2022-01-29,2022-02-18,2022-02-26","2021-12-29,2022-01-05,2022-01-18,2022-02-11,2022-02-20",0.5837651083654584,0.6590825266482575,0.6214238175068579,10,5,0.0039028579135511,133658412.47003666,3.379808555411285
EOH2717_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-06 00:00:00,2022-02-25 23:30:00,2021-12-20 00:00:00,2022-01-13 23:30:00,"2021-12-06,2021-12-18,2021-12-19,2021-12-21,2022-01-11,2022-01-17,2022-01-19,2022-02-03,2022-02-19,2022-02-25","2021-12-20,2021-12-31,2022-01-07,2022-01-10,2022-01-13",0.2953266016090151,0.267907736697494,0.2816171691532546,10,5,0.0047395829816033,134976280.46933773,22.27185018606925
EOH2728_merged_30min.parquet,1C1R1P1S,2021-2022,2022-01-07 00:00:00,2022-02-24 23:30:00,2022-01-04 00:00:00,2022-02-27 23:30:00,"2022-01-07,2022-01-10,2022-01-14,2022-01-20,2022-01-25,2022-01-28,2022-01-29,2022-02-12,2022-02-19,2022-02-24","2022-01-04,2022-01-23,2022-02-21,2022-02-25,2022-02-27",0.2115859372267721,0.2571624977984482,0.2343742175126102,10,5,0.0064368590519057,152767638.1611292,1.3429959334219872
EOH2734_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-14 00:00:00,2022-02-17 23:30:00,2021-12-13 00:00:00,2022-02-27 23:30:00,"2021-12-14,2021-12-15,2021-12-26,2021-12-31,2022-01-25,2022-01-28,2022-02-01,2022-02-13,2022-02-14,2022-02-17","2021-12-13,2021-12-19,2021-12-20,2022-01-05,2022-02-27",0.4295232139053939,0.6120620145278498,0.5207926142166219,10,5,0.0026055733846534,66500790.54379681,4.469008343679767
EOH2739_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-09 00:00:00,2022-02-26 23:30:00,2021-12-08 00:00:00,2022-02-22 23:30:00,"2021-12-09,2021-12-21,2021-12-23,2021-12-29,2022-01-02,2022-01-05,2022-01-14,2022-02-18,2022-02-24,2022-02-26","2021-12-08,2021-12-13,2022-01-20,2022-02-10,2022-02-22",0.6063404207269893,0.9337507636829012,0.7700455922049454,10,5,0.0042274152544618,26993766.377966657,1.0003795131164009e-06
EOH2750_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-01 00:00:00,2022-02-24 23:30:00,2021-12-04 00:00:00,2022-02-07 23:30:00,"2021-12-01,2021-12-13,2021-12-21,2021-12-26,2021-12-30,2022-01-16,2022-01-25,2022-01-27,2022-02-23,2022-02-24","2021-12-04,2021-12-15,2022-02-05,2022-02-06,2022-02-07",0.8455141875923844,0.685242990735448,0.7653785891639162,10,5,0.0073386927254299,75641280.63180254,1.4252365095695895e-06
EOH2754_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-08 00:00:00,2022-02-06 23:30:00,2021-12-14 00:00:00,2022-02-27 23:30:00,"2021-12-08,2021-12-28,2021-12-30,2022-01-17,2022-01-27,2022-01-30,2022-02-03,2022-02-04,2022-02-05,2022-02-06","2021-12-14,2021-12-19,2021-12-20,2022-02-23,2022-02-27",0.4979105992359811,0.7831435413492471,0.6405270702926141,10,5,0.0074390807744606,37889734.369230896,12.650570850524884
EOH2758_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-25 23:30:00,2021-12-11 00:00:00,2022-02-15 23:30:00,"2021-12-02,2021-12-29,2021-12-31,2022-01-03,2022-01-09,2022-01-11,2022-02-04,2022-02-05,2022-02-06,2022-02-25","2021-12-11,2021-12-30,2022-01-14,2022-01-18,2022-02-15",0.3969179418561055,0.3644402637401019,0.3806791027981038,10,5,0.0045995152967056,173463778.84616658,29.99999999775607
EOH2765_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-08 00:00:00,2022-02-25 23:30:00,2021-12-12 00:00:00,2022-02-12 23:30:00,"2021-12-08,2021-12-13,2021-12-24,2022-01-12,2022-01-13,2022-01-18,2022-02-07,2022-02-11,2022-02-14,2022-02-25","2021-12-12,2022-01-15,2022-01-21,2022-02-08,2022-02-12",0.5347111107732895,0.772440234214034,0.6535756724936617,10,5,0.0025853940626676,74122047.47628142,22.03078565426772
EOH2778_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-21 00:00:00,2022-02-26 23:30:00,2021-12-18 00:00:00,2022-02-28 23:30:00,"2021-12-21,2021-12-24,2022-01-01,2022-01-18,2022-01-25,2022-01-27,2022-02-03,2022-02-15,2022-02-19,2022-02-26","2021-12-18,2022-01-02,2022-02-07,2022-02-17,2022-02-28",0.2969516320247977,0.3398788604725802,0.318415246248689,10,5,0.0072238914511715,136337158.0451983,10.00652359582171
EOH2799_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-24 00:00:00,2022-02-18 23:30:00,2021-12-10 00:00:00,2022-02-25 23:30:00,"2021-12-24,2021-12-29,2022-01-16,2022-01-18,2022-01-22,2022-02-02,2022-02-05,2022-02-12,2022-02-17,2022-02-18","2021-12-10,2021-12-14,2022-01-19,2022-02-10,2022-02-25",0.4502082746039931,0.5008273897362803,0.4755178321701367,10,5,0.0076102492598057,57189526.11407384,1.0752914238810298
EOH2804_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-24 23:30:00,2021-12-09 00:00:00,2022-01-30 23:30:00,"2021-12-02,2021-12-03,2021-12-11,2021-12-15,2022-01-12,2022-01-19,2022-02-12,2022-02-13,2022-02-14,2022-02-24","2021-12-09,2022-01-01,2022-01-03,2022-01-22,2022-01-30",0.4795510186312963,0.6200355882612504,0.5497933034462733,10,5,0.0032036994778478,38272126.938975625,4.82247653819267
EOH2808_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-06 00:00:00,2022-02-26 23:30:00,2021-12-03 00:00:00,2022-01-10 23:30:00,"2021-12-06,2021-12-14,2021-12-19,2021-12-21,2021-12-22,2021-12-25,2022-01-16,2022-02-05,2022-02-12,2022-02-26","2021-12-03,2021-12-04,2021-12-13,2021-12-26,2022-01-10",0.7890858104420017,0.5808886734957444,0.684987241968873,10,5,0.0070540583599968,20190981.05513664,1.0003909609310078e-06
EOH2810_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2021-12-27 23:30:00,2021-12-01 00:00:00,2021-12-30 23:30:00,"2021-12-02,2021-12-08,2021-12-11,2021-12-12,2021-12-14,2021-12-17,2021-12-21,2021-12-25,2021-12-26,2021-12-27","2021-12-01,2021-12-07,2021-12-15,2021-12-29,2021-12-30",0.4720568396363057,0.8636746106196235,0.6678657251279646,10,5,0.0198946162522212,23269770.433279958,0.4804478740796475
EOH2831_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-04 00:00:00,2022-02-24 23:30:00,2021-12-14 00:00:00,2022-02-27 23:30:00,"2021-12-04,2021-12-05,2021-12-20,2021-12-23,2021-12-24,2021-12-31,2022-01-04,2022-01-26,2022-02-13,2022-02-24","2021-12-14,2022-01-23,2022-01-27,2022-02-12,2022-02-27",0.7400089231314853,0.9624194274018606,0.8512141752666729,10,5,0.0062285679415291,52190356.80774435,6.450078145330147
EOH2837_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-05 00:00:00,2022-02-17 23:30:00,2021-12-02 00:00:00,2022-02-08 23:30:00,"2021-12-05,2021-12-10,2021-12-14,2021-12-18,2021-12-25,2021-12-26,2022-01-09,2022-01-30,2022-02-12,2022-02-17","2021-12-02,2021-12-13,2021-12-22,2022-01-25,2022-02-08",0.2329359164890167,0.3085184088470586,0.2707271626680376,10,5,0.0045484016493435,176141790.4678759,18.745897908531788
EOH2847_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-03 00:00:00,2022-02-27 23:30:00,2022-01-02 00:00:00,2022-02-18 23:30:00,"2021-12-03,2021-12-09,2021-12-10,2021-12-16,2021-12-17,2021-12-31,2022-01-16,2022-01-21,2022-02-24,2022-02-27","2022-01-02,2022-01-26,2022-02-03,2022-02-05,2022-02-18",0.7214548838333891,0.7117467194541249,0.7166008016437571,10,5,0.0057070665926356,35929181.35397358,1.8143929443468407
EOH2852_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-06 00:00:00,2022-01-10 23:30:00,2021-12-12 00:00:00,2022-01-04 23:30:00,"2021-12-06,2021-12-08,2021-12-09,2021-12-10,2021-12-15,2021-12-18,2021-12-19,2021-12-23,2021-12-24,2022-01-10","2021-12-12,2021-12-27,2021-12-28,2022-01-02,2022-01-04",0.6467122122463052,0.822439628096566,0.7345759201714356,10,5,0.0028029025091522,49337733.016048364,1.005073715509846e-06
EOH2868_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-06 00:00:00,2022-02-27 23:30:00,2021-12-21 00:00:00,2022-02-11 23:30:00,"2021-12-06,2021-12-15,2021-12-16,2021-12-27,2021-12-28,2022-01-05,2022-01-07,2022-01-14,2022-01-18,2022-02-27","2021-12-21,2022-01-24,2022-01-25,2022-02-06,2022-02-11",0.4321645602415233,0.5074684483124362,0.4698165042769797,10,5,0.0044350005001755,187862743.7440644,29.99999999615575
EOH2873_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-26 23:30:00,2021-12-07 00:00:00,2022-02-01 23:30:00,"2021-12-02,2021-12-15,2021-12-16,2021-12-22,2022-01-06,2022-01-11,2022-01-27,2022-02-09,2022-02-15,2022-02-26","2021-12-07,2021-12-24,2021-12-27,2022-01-29,2022-02-01",0.3260691479373088,0.3856204717551563,0.3558448098462325,10,5,0.0068058213236852,70093116.2711398,1.0005440428477695e-06
EOH2887_merged_30min.parquet,1C1R1P1S,2021-2022,2022-01-01 00:00:00,2022-02-20 23:30:00,2022-01-11 00:00:00,2022-02-28 23:30:00,"2022-01-01,2022-01-02,2022-01-03,2022-01-04,2022-01-06,2022-02-08,2022-02-09,2022-02-13,2022-02-15,2022-02-20","2022-01-11,2022-01-18,2022-01-30,2022-02-17,2022-02-28",0.8526192251219966,0.6390906112476514,0.745854918184824,10,5,0.0038279254047217,52940588.26192884,24.866750130685
EOH2888_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-17 00:00:00,2022-02-26 23:30:00,2021-12-16 00:00:00,2022-01-31 23:30:00,"2021-12-17,2021-12-18,2021-12-19,2021-12-24,2022-01-25,2022-02-05,2022-02-06,2022-02-15,2022-02-19,2022-02-26","2021-12-16,2021-12-22,2022-01-12,2022-01-17,2022-01-31",0.7019003638108012,0.4149674692543403,0.5584339165325708,10,5,0.0077765582493699,35838617.55488079,1.0082086037698315e-06
EOH2892_merged_30min.parquet,1C1R1P1S,2021-2022,2021-12-02 00:00:00,2022-02-24 23:30:00,2021-12-12 00:00:00,2022-02-23 23:30:00,"2021-12-02,2021-12-17,2021-12-25,2022-01-04,2022-01-07,2022-01-13,2022-02-12,2022-02-15,2022-02-20,2022-02-24","2021-12-12,2021-12-22,2022-01-05,2022-01-17,2022-02-23",0.6587681036918918,0.5900811291392709,0.6244246164155813,10,5,0.0058674758635675,53772382.98090956,2.841975151080784
