dataset,model,winter_season,train_start,train_end,val_start,val_end,train_days,test_days,rmse_train,rmse_val,rmse_average,train_day_count,test_day_count,R1,C1,g
EOH2481_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,26/02/2022 23:30,17/12/2021 00:00,02/02/2022 23:30,"2021-12-01,2021-12-04,2021-12-06,2022-01-08,2022-01-09,2022-01-14,2022-01-15,2022-01-21,2022-02-03,2022-02-26","2021-12-17,2021-12-25,2022-01-19,2022-01-26,2022-02-02",0.487596052,0.495440827,0.49151844,10,5,0.008625539,39293844.86,3.979970131
EOH2484_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,30/01/2022 23:30,11/01/2022 00:00,16/02/2022 23:30,"2021-12-02,2021-12-03,2021-12-07,2021-12-08,2021-12-09,2021-12-18,2021-12-28,2022-01-19,2022-01-23,2022-01-30","2022-01-11,2022-01-14,2022-01-15,2022-02-02,2022-02-16",0.877856558,0.766041281,0.821948919,10,5,0.01017503,29214051.46,1.00E-06
EOH2497_merged_30min.parquet,1C1R1P1S,2021-2022,09/12/2021 00:00,22/02/2022 23:30,03/12/2021 00:00,15/02/2022 23:30,"2021-12-09,2021-12-15,2021-12-24,2021-12-25,2021-12-30,2022-01-08,2022-01-18,2022-01-30,2022-02-17,2022-02-22","2021-12-03,2021-12-10,2022-01-19,2022-01-28,2022-02-15",0.52327475,0.526917381,0.525096066,10,5,0.005103893,159556297.5,10.54055212
EOH2499_merged_30min.parquet,1C1R1P1S,2021-2022,13/02/2022 00:00,28/02/2022 23:30,10/02/2022 00:00,21/02/2022 23:30,"2022-02-13,2022-02-14,2022-02-15,2022-02-20,2022-02-22,2022-02-24,2022-02-25,2022-02-26,2022-02-27,2022-02-28","2022-02-10,2022-02-11,2022-02-12,2022-02-19,2022-02-21",0.531898587,0.866611588,0.699255088,10,5,0.008144024,13666796.11,2.185680531
EOH2504_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,28/02/2022 23:30,11/01/2022 00:00,13/02/2022 23:30,"2021-12-01,2021-12-05,2021-12-15,2021-12-22,2022-01-20,2022-01-27,2022-02-05,2022-02-14,2022-02-17,2022-02-28","2022-01-11,2022-01-18,2022-01-23,2022-02-06,2022-02-13",0.438727325,0.375756325,0.407241825,10,5,0.005410894,52472069.3,3.808601203
EOH2505_merged_30min.parquet,1C1R1P1S,2021-2022,12/12/2021 00:00,21/02/2022 23:30,03/12/2021 00:00,28/02/2022 23:30,"2021-12-12,2021-12-15,2021-12-17,2021-12-21,2022-01-08,2022-01-12,2022-01-17,2022-01-30,2022-02-08,2022-02-21","2021-12-03,2021-12-08,2022-01-28,2022-02-13,2022-02-28",0.826078126,0.983381948,0.904730037,10,5,0.003724764,58789047.45,3.430819132
EOH2508_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,17/02/2022 23:30,06/12/2021 00:00,25/02/2022 23:30,"2021-12-02,2021-12-03,2021-12-05,2021-12-21,2021-12-30,2022-01-04,2022-01-13,2022-02-09,2022-02-10,2022-02-17","2021-12-06,2021-12-17,2022-01-15,2022-02-15,2022-02-25",0.46410367,0.383895814,0.423999742,10,5,0.005686356,36640900.86,5.181966632
EOH2510_merged_30min.parquet,1C1R1P1S,2021-2022,05/12/2021 00:00,26/02/2022 23:30,03/12/2021 00:00,21/02/2022 23:30,"2021-12-05,2021-12-11,2021-12-15,2021-12-17,2022-01-01,2022-01-09,2022-02-04,2022-02-08,2022-02-10,2022-02-26","2021-12-03,2021-12-20,2022-01-21,2022-02-16,2022-02-21",0.584474407,0.908259182,0.746366794,10,5,0.006851239,47795373.68,2.01E-06
EOH2516_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,19/02/2022 23:30,01/12/2021 00:00,13/02/2022 23:30,"2021-12-02,2021-12-05,2021-12-13,2021-12-19,2022-01-12,2022-01-14,2022-01-16,2022-01-18,2022-02-04,2022-02-19","2021-12-01,2021-12-10,2022-01-28,2022-02-06,2022-02-13",0.525712651,0.523473946,0.524593298,10,5,0.007689333,25082289.64,9.142053395
EOH2523_merged_30min.parquet,1C1R1P1S,2021-2022,09/12/2021 00:00,15/02/2022 23:30,16/12/2021 00:00,18/02/2022 23:30,"2021-12-09,2021-12-17,2021-12-20,2021-12-28,2021-12-31,2022-01-07,2022-01-08,2022-02-01,2022-02-09,2022-02-15","2021-12-16,2022-01-03,2022-02-13,2022-02-16,2022-02-18",0.897090066,0.634705084,0.765897575,10,5,0.007870071,13178589.84,2.254178869
EOH2526_merged_30min.parquet,1C1R1P1S,2021-2022,05/12/2021 00:00,24/02/2022 23:30,04/12/2021 00:00,28/02/2022 23:30,"2021-12-05,2021-12-11,2021-12-19,2021-12-20,2022-01-16,2022-01-17,2022-01-19,2022-01-28,2022-02-14,2022-02-24","2021-12-04,2021-12-30,2022-01-12,2022-01-24,2022-02-28",0.330660101,0.507443886,0.419051994,10,5,0.006185924,50612738.55,4.955938931
EOH2531_merged_30min.parquet,1C1R1P1S,2021-2022,07/12/2021 00:00,21/02/2022 23:30,17/01/2022 00:00,16/02/2022 23:30,"2021-12-07,2021-12-15,2021-12-19,2021-12-22,2021-12-23,2021-12-24,2021-12-29,2022-01-02,2022-02-18,2022-02-21","2022-01-17,2022-01-24,2022-02-01,2022-02-05,2022-02-16",0.387327546,0.376858422,0.382092984,10,5,0.00775193,37123474.33,1.00E-06
EOH2537_merged_30min.parquet,1C1R1P1S,2021-2022,06/12/2021 00:00,23/02/2022 23:30,04/12/2021 00:00,22/02/2022 23:30,"2021-12-06,2021-12-16,2022-01-01,2022-01-07,2022-01-12,2022-01-28,2022-02-08,2022-02-17,2022-02-20,2022-02-23","2021-12-04,2021-12-05,2021-12-23,2021-12-28,2022-02-22",0.318454609,0.355386251,0.33692043,10,5,0.005314262,89631761.97,5.644895974
EOH2540_merged_30min.parquet,1C1R1P1S,2021-2022,08/12/2021 00:00,15/01/2022 23:30,16/12/2021 00:00,11/01/2022 23:30,"2021-12-08,2021-12-14,2021-12-18,2021-12-20,2021-12-21,2021-12-26,2022-01-10,2022-01-12,2022-01-13,2022-01-15","2021-12-16,2021-12-23,2021-12-29,2022-01-09,2022-01-11",0.619038112,0.557209097,0.588123604,10,5,0.0039222,300000000,29.99999999
EOH2541_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,25/02/2022 23:30,01/12/2021 00:00,05/02/2022 23:30,"2021-12-03,2021-12-07,2021-12-12,2021-12-28,2022-01-03,2022-01-21,2022-01-29,2022-02-09,2022-02-12,2022-02-25","2021-12-01,2021-12-04,2022-01-26,2022-01-30,2022-02-05",0.562296302,0.503758238,0.53302727,10,5,0.004044587,32370392,1.819005349
EOH2544_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,28/02/2022 23:30,07/12/2021 00:00,29/01/2022 23:30,"2021-12-03,2021-12-13,2021-12-19,2021-12-30,2022-01-12,2022-01-15,2022-01-19,2022-01-27,2022-02-03,2022-02-28","2021-12-07,2021-12-31,2022-01-05,2022-01-28,2022-01-29",0.473646027,0.537155948,0.505400988,10,5,0.003289997,76740727.08,6.659508735
EOH2549_merged_30min.parquet,1C1R1P1S,2021-2022,11/12/2021 00:00,25/02/2022 23:30,07/12/2021 00:00,17/02/2022 23:30,"2021-12-11,2021-12-12,2021-12-16,2021-12-19,2021-12-26,2021-12-30,2022-01-29,2022-01-30,2022-02-14,2022-02-25","2021-12-07,2021-12-20,2022-02-12,2022-02-13,2022-02-17",0.60463685,0.451665837,0.528151344,10,5,0.005648423,22746623.32,1.00E-06
EOH2561_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,22/02/2022 23:30,19/12/2021 00:00,20/02/2022 23:30,"2021-12-02,2021-12-10,2022-01-05,2022-01-07,2022-01-16,2022-01-28,2022-02-05,2022-02-13,2022-02-14,2022-02-22","2021-12-19,2021-12-30,2022-01-11,2022-02-06,2022-02-20",0.563530371,0.619241799,0.591386085,10,5,0.007283657,24829656.04,3.737776853
EOH2564_merged_30min.parquet,1C1R1P1S,2021-2022,20/12/2021 00:00,27/02/2022 23:30,21/12/2021 00:00,09/02/2022 23:30,"2021-12-20,2021-12-31,2022-01-12,2022-01-13,2022-01-16,2022-01-27,2022-02-20,2022-02-21,2022-02-24,2022-02-27","2021-12-21,2021-12-26,2022-02-04,2022-02-05,2022-02-09",0.620295114,0.448501074,0.534398094,10,5,0.007562621,36073591.1,1.00E-06
EOH2568_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,23/02/2022 23:30,12/12/2021 00:00,28/01/2022 23:30,"2021-12-02,2021-12-24,2021-12-28,2022-01-07,2022-01-19,2022-02-05,2022-02-09,2022-02-12,2022-02-15,2022-02-23","2021-12-12,2021-12-14,2021-12-29,2022-01-21,2022-01-28",0.621363548,0.830844134,0.726103841,10,5,0.004592997,35236350.16,2.34809188
EOH2577_merged_30min.parquet,1C1R1P1S,2021-2022,07/12/2021 00:00,03/02/2022 23:30,21/12/2021 00:00,25/01/2022 23:30,"2021-12-07,2021-12-09,2021-12-12,2021-12-17,2022-01-02,2022-01-12,2022-01-22,2022-01-27,2022-01-28,2022-02-03","2021-12-21,2021-12-28,2021-12-29,2022-01-11,2022-01-25",0.23897031,0.273474094,0.256222202,10,5,0.002410936,162718569.1,25.17233484
EOH2578_merged_30min.parquet,1C1R1P1S,2021-2022,07/12/2021 00:00,15/02/2022 23:30,27/12/2021 00:00,24/02/2022 23:30,"2021-12-07,2021-12-14,2021-12-16,2021-12-28,2021-12-29,2022-01-06,2022-01-24,2022-01-29,2022-02-07,2022-02-15","2021-12-27,2022-01-23,2022-02-02,2022-02-03,2022-02-24",0.641795988,0.610176868,0.625986428,10,5,0.004188861,45094010.29,1.00E-06
EOH2584_merged_30min.parquet,1C1R1P1S,2021-2022,05/12/2021 00:00,28/02/2022 23:30,06/12/2021 00:00,25/02/2022 23:30,"2021-12-05,2021-12-21,2021-12-24,2021-12-25,2022-01-03,2022-01-07,2022-01-12,2022-02-21,2022-02-26,2022-02-28","2021-12-06,2021-12-07,2021-12-19,2022-01-04,2022-02-25",0.724667752,0.760937404,0.742802578,10,5,0.017590438,6686821.2,0.587237873
EOH2586_merged_30min.parquet,1C1R1P1S,2021-2022,10/12/2021 00:00,20/02/2022 23:30,07/12/2021 00:00,23/02/2022 23:30,"2021-12-10,2021-12-11,2021-12-13,2021-12-28,2021-12-30,2022-01-14,2022-01-21,2022-01-27,2022-01-28,2022-02-20","2021-12-07,2021-12-19,2022-01-09,2022-02-12,2022-02-23",0.44372607,0.684738381,0.564232226,10,5,0.002735516,112346342.1,27.86521196
EOH2595_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,23/02/2022 23:30,31/12/2021 00:00,26/02/2022 23:30,"2021-12-02,2021-12-04,2021-12-07,2022-01-28,2022-01-31,2022-02-02,2022-02-12,2022-02-13,2022-02-20,2022-02-23","2021-12-31,2022-01-05,2022-02-10,2022-02-16,2022-02-26",0.613545903,0.616507219,0.615026561,10,5,0.002457959,37965613.41,1.00E-06
EOH2602_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,28/02/2022 23:30,10/12/2021 00:00,27/02/2022 23:30,"2021-12-01,2021-12-12,2021-12-14,2021-12-20,2021-12-27,2022-01-24,2022-01-31,2022-02-03,2022-02-17,2022-02-28","2021-12-10,2021-12-19,2022-01-22,2022-01-28,2022-02-27",0.504549368,0.446491927,0.475520647,10,5,0.006144745,147754825.7,2.652523654
EOH2612_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,25/02/2022 23:30,03/12/2021 00:00,23/01/2022 23:30,"2021-12-01,2021-12-19,2021-12-20,2021-12-25,2022-01-30,2022-01-31,2022-02-13,2022-02-18,2022-02-23,2022-02-25","2021-12-03,2021-12-09,2021-12-29,2022-01-22,2022-01-23",0.618521604,0.458372428,0.538447016,10,5,0.009365113,16391890.76,4.337275264
EOH2613_merged_30min.parquet,1C1R1P1S,2020-2021,24/12/2020 00:00,28/02/2021 23:30,20/01/2021 00:00,26/02/2021 23:30,"2020-12-24,2020-12-27,2021-01-04,2021-01-07,2021-01-08,2021-01-17,2021-01-21,2021-01-22,2021-02-07,2021-02-28","2021-01-20,2021-02-01,2021-02-10,2021-02-20,2021-02-26",0.597021933,0.763891963,0.680456948,10,5,0.011582549,20630191.53,4.304233086
EOH2619_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,14/02/2022 23:30,17/12/2021 00:00,25/02/2022 23:30,"2021-12-03,2021-12-20,2021-12-22,2021-12-27,2022-01-05,2022-01-07,2022-01-13,2022-02-06,2022-02-12,2022-02-14","2021-12-17,2021-12-29,2022-02-18,2022-02-21,2022-02-25",0.715495463,0.988124865,0.851810164,10,5,0.005339218,60967808.17,7.549498571
EOH2625_merged_30min.parquet,1C1R1P1S,2021-2022,04/12/2021 00:00,14/02/2022 23:30,01/12/2021 00:00,22/01/2022 23:30,"2021-12-04,2021-12-07,2021-12-09,2021-12-15,2021-12-19,2022-01-01,2022-01-12,2022-01-15,2022-02-11,2022-02-14","2021-12-01,2021-12-03,2021-12-21,2022-01-14,2022-01-22",0.486525974,0.659115247,0.57282061,10,5,0.005145199,53016048.74,1.00E-06
EOH2637_merged_30min.parquet,1C1R1P1S,2021-2022,04/12/2021 00:00,23/01/2022 23:30,08/12/2021 00:00,20/01/2022 23:30,"2021-12-04,2021-12-05,2021-12-15,2021-12-16,2021-12-22,2021-12-31,2022-01-01,2022-01-02,2022-01-11,2022-01-23","2021-12-08,2021-12-12,2021-12-13,2021-12-28,2022-01-20",0.54649848,0.829018531,0.687758505,10,5,0.006751431,15422644.78,1.75430148
EOH2640_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,27/12/2021 23:30,07/12/2021 00:00,26/12/2021 23:30,"2021-12-01,2021-12-02,2021-12-04,2021-12-06,2021-12-13,2021-12-15,2021-12-19,2021-12-22,2021-12-23,2021-12-27","2021-12-07,2021-12-14,2021-12-16,2021-12-24,2021-12-26",0.551021359,0.956544751,0.753783055,10,5,0.005230182,21764771.6,13.67004218
EOH2648_merged_30min.parquet,1C1R1P1S,2021-2022,06/12/2021 00:00,31/01/2022 23:30,25/12/2021 00:00,27/01/2022 23:30,"2021-12-06,2021-12-08,2021-12-10,2021-12-26,2021-12-28,2022-01-04,2022-01-24,2022-01-26,2022-01-30,2022-01-31","2021-12-25,2022-01-03,2022-01-09,2022-01-22,2022-01-27",0.701861131,0.474265826,0.588063478,10,5,0.01363211,31713056.28,5.68425946
EOH2672_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,19/02/2022 23:30,08/12/2021 00:00,16/02/2022 23:30,"2021-12-01,2021-12-03,2021-12-04,2021-12-27,2022-01-01,2022-01-10,2022-01-18,2022-01-20,2022-01-25,2022-02-19","2021-12-08,2021-12-28,2022-01-13,2022-01-23,2022-02-16",0.309645387,0.27958667,0.294616028,10,5,0.004084629,129574132,15.63576062
EOH2675_merged_30min.parquet,1C1R1P1S,2020-2021,15/12/2020 00:00,25/02/2021 23:30,01/01/2021 00:00,18/02/2021 23:30,"2020-12-15,2020-12-17,2020-12-24,2021-01-02,2021-01-13,2021-01-16,2021-01-20,2021-02-10,2021-02-13,2021-02-25","2021-01-01,2021-01-12,2021-01-15,2021-01-22,2021-02-18",0.374577028,0.309482124,0.342029576,10,5,0.003332171,115961603.3,1.00E-06
EOH2679_merged_30min.parquet,1C1R1P1S,2021-2022,07/12/2021 00:00,28/02/2022 23:30,10/12/2021 00:00,26/02/2022 23:30,"2021-12-07,2021-12-09,2021-12-12,2021-12-15,2022-01-14,2022-01-20,2022-01-22,2022-02-06,2022-02-27,2022-02-28","2021-12-10,2021-12-11,2022-01-05,2022-01-15,2022-02-26",0.681180098,0.785237078,0.733208588,10,5,0.002637399,55219599.1,2.255261952
EOH2686_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,19/02/2022 23:30,31/12/2021 00:00,24/02/2022 23:30,"2021-12-02,2021-12-10,2021-12-12,2021-12-19,2021-12-29,2021-12-30,2022-01-05,2022-01-13,2022-01-24,2022-02-19","2021-12-31,2022-01-11,2022-01-17,2022-02-20,2022-02-24",0.198008933,0.245191357,0.221600145,10,5,0.003795414,299999999.9,26.01832011
EOH2689_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,26/02/2022 23:30,13/12/2021 00:00,25/01/2022 23:30,"2021-12-03,2021-12-14,2021-12-18,2021-12-30,2022-01-18,2022-02-02,2022-02-10,2022-02-11,2022-02-23,2022-02-26","2021-12-13,2021-12-17,2021-12-23,2022-01-03,2022-01-25",0.687899192,0.677735128,0.68281716,10,5,0.005390102,39341561.82,1.00E-06
EOH2690_merged_30min.parquet,1C1R1P1S,2020-2021,08/12/2020 00:00,27/02/2021 23:30,04/12/2020 00:00,23/02/2021 23:30,"2020-12-08,2020-12-16,2020-12-29,2021-01-01,2021-01-04,2021-01-17,2021-02-09,2021-02-11,2021-02-18,2021-02-27","2020-12-04,2020-12-09,2021-01-02,2021-01-18,2021-02-23",0.576553412,0.548549917,0.562551665,10,5,0.007231675,33585166.8,0.319197302
EOH2699_merged_30min.parquet,1C1R1P1S,2021-2022,09/12/2021 00:00,20/02/2022 23:30,01/12/2021 00:00,22/12/2021 23:30,"2021-12-09,2021-12-14,2021-12-17,2021-12-30,2022-01-09,2022-02-07,2022-02-09,2022-02-13,2022-02-15,2022-02-20","2021-12-01,2021-12-04,2021-12-07,2021-12-12,2021-12-22",0.450138138,0.482099738,0.466118938,10,5,0.0040111,48528645.11,2.650912621
EOH2700_merged_30min.parquet,1C1R1P1S,2021-2022,12/12/2021 00:00,21/02/2022 23:30,13/12/2021 00:00,23/02/2022 23:30,"2021-12-12,2021-12-15,2022-01-03,2022-01-16,2022-01-26,2022-02-03,2022-02-12,2022-02-16,2022-02-19,2022-02-21","2021-12-13,2022-01-30,2022-02-10,2022-02-11,2022-02-23",0.448920244,0.468418261,0.458669253,10,5,0.003452937,29163791.71,6.397620604
EOH2713_merged_30min.parquet,1C1R1P1S,2020-2021,28/02/2021 00:00,28/02/2021 23:30,27/02/2021 00:00,27/02/2021 23:30,28/02/2021,27/02/2021,0.50258765,0.567635212,0.535111431,1,1,0.001479846,36541299.69,1.00E-06
EOH2714_merged_30min.parquet,1C1R1P1S,2021-2022,12/01/2022 00:00,20/02/2022 23:30,19/01/2022 00:00,28/02/2022 23:30,"2022-01-12,2022-01-13,2022-01-14,2022-01-20,2022-01-21,2022-02-01,2022-02-07,2022-02-09,2022-02-12,2022-02-20","2022-01-19,2022-01-28,2022-02-11,2022-02-14,2022-02-28",0.423436979,0.882444535,0.652940757,10,5,0.00408421,47579243.61,5.989585542
EOH2716_merged_30min.parquet,1C1R1P1S,2021-2022,25/12/2021 00:00,26/02/2022 23:30,29/12/2021 00:00,20/02/2022 23:30,"2021-12-25,2021-12-26,2022-01-02,2022-01-03,2022-01-15,2022-01-21,2022-01-25,2022-01-29,2022-02-18,2022-02-26","2021-12-29,2022-01-05,2022-01-18,2022-02-11,2022-02-20",0.583765108,0.659082527,0.621423818,10,5,0.003902858,133658412.5,3.379808555
EOH2717_merged_30min.parquet,1C1R1P1S,2021-2022,06/12/2021 00:00,25/02/2022 23:30,20/12/2021 00:00,13/01/2022 23:30,"2021-12-06,2021-12-18,2021-12-19,2021-12-21,2022-01-11,2022-01-17,2022-01-19,2022-02-03,2022-02-19,2022-02-25","2021-12-20,2021-12-31,2022-01-07,2022-01-10,2022-01-13",0.295326602,0.267907737,0.281617169,10,5,0.004739583,134976280.5,22.27185019
EOH2728_merged_30min.parquet,1C1R1P1S,2021-2022,07/01/2022 00:00,24/02/2022 23:30,04/01/2022 00:00,27/02/2022 23:30,"2022-01-07,2022-01-10,2022-01-14,2022-01-20,2022-01-25,2022-01-28,2022-01-29,2022-02-12,2022-02-19,2022-02-24","2022-01-04,2022-01-23,2022-02-21,2022-02-25,2022-02-27",0.211585937,0.257162498,0.234374218,10,5,0.006436859,152767638.2,1.342995933
EOH2734_merged_30min.parquet,1C1R1P1S,2021-2022,14/12/2021 00:00,17/02/2022 23:30,13/12/2021 00:00,27/02/2022 23:30,"2021-12-14,2021-12-15,2021-12-26,2021-12-31,2022-01-25,2022-01-28,2022-02-01,2022-02-13,2022-02-14,2022-02-17","2021-12-13,2021-12-19,2021-12-20,2022-01-05,2022-02-27",0.429523214,0.612062015,0.520792614,10,5,0.002605573,66500790.54,4.469008344
EOH2739_merged_30min.parquet,1C1R1P1S,2021-2022,09/12/2021 00:00,26/02/2022 23:30,08/12/2021 00:00,22/02/2022 23:30,"2021-12-09,2021-12-21,2021-12-23,2021-12-29,2022-01-02,2022-01-05,2022-01-14,2022-02-18,2022-02-24,2022-02-26","2021-12-08,2021-12-13,2022-01-20,2022-02-10,2022-02-22",0.606340421,0.933750764,0.770045592,10,5,0.004227415,26993766.38,1.00E-06
EOH2750_merged_30min.parquet,1C1R1P1S,2021-2022,01/12/2021 00:00,24/02/2022 23:30,04/12/2021 00:00,07/02/2022 23:30,"2021-12-01,2021-12-13,2021-12-21,2021-12-26,2021-12-30,2022-01-16,2022-01-25,2022-01-27,2022-02-23,2022-02-24","2021-12-04,2021-12-15,2022-02-05,2022-02-06,2022-02-07",0.845514188,0.685242991,0.765378589,10,5,0.007338693,75641280.63,1.43E-06
EOH2754_merged_30min.parquet,1C1R1P1S,2021-2022,08/12/2021 00:00,06/02/2022 23:30,14/12/2021 00:00,27/02/2022 23:30,"2021-12-08,2021-12-28,2021-12-30,2022-01-17,2022-01-27,2022-01-30,2022-02-03,2022-02-04,2022-02-05,2022-02-06","2021-12-14,2021-12-19,2021-12-20,2022-02-23,2022-02-27",0.497910599,0.783143541,0.64052707,10,5,0.007439081,37889734.37,12.65057085
EOH2758_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,25/02/2022 23:30,11/12/2021 00:00,15/02/2022 23:30,"2021-12-02,2021-12-29,2021-12-31,2022-01-03,2022-01-09,2022-01-11,2022-02-04,2022-02-05,2022-02-06,2022-02-25","2021-12-11,2021-12-30,2022-01-14,2022-01-18,2022-02-15",0.396917942,0.364440264,0.380679103,10,5,0.004599515,173463778.8,30
EOH2762_merged_30min.parquet,1C1R1P1S,2021-2022,15/12/2021 00:00,28/02/2022 23:30,05/12/2021 00:00,23/02/2022 23:30,"2021-12-15,2021-12-16,2021-12-19,2022-01-17,2022-01-22,2022-02-13,2022-02-14,2022-02-17,2022-02-21,2022-02-28","2021-12-05,2021-12-18,2022-01-18,2022-02-16,2022-02-23",0.476699807,0.558340358,0.517520083,10,5,0.057928261,4944926.799,1.00E-06
EOH2765_merged_30min.parquet,1C1R1P1S,2021-2022,08/12/2021 00:00,25/02/2022 23:30,12/12/2021 00:00,12/02/2022 23:30,"2021-12-08,2021-12-13,2021-12-24,2022-01-12,2022-01-13,2022-01-18,2022-02-07,2022-02-11,2022-02-14,2022-02-25","2021-12-12,2022-01-15,2022-01-21,2022-02-08,2022-02-12",0.534711111,0.772440234,0.653575672,10,5,0.002585394,74122047.48,22.03078565
EOH2778_merged_30min.parquet,1C1R1P1S,2021-2022,21/12/2021 00:00,26/02/2022 23:30,18/12/2021 00:00,28/02/2022 23:30,"2021-12-21,2021-12-24,2022-01-01,2022-01-18,2022-01-25,2022-01-27,2022-02-03,2022-02-15,2022-02-19,2022-02-26","2021-12-18,2022-01-02,2022-02-07,2022-02-17,2022-02-28",0.296951632,0.33987886,0.318415246,10,5,0.007223891,136337158,10.0065236
EOH2799_merged_30min.parquet,1C1R1P1S,2021-2022,24/12/2021 00:00,18/02/2022 23:30,10/12/2021 00:00,25/02/2022 23:30,"2021-12-24,2021-12-29,2022-01-16,2022-01-18,2022-01-22,2022-02-02,2022-02-05,2022-02-12,2022-02-17,2022-02-18","2021-12-10,2021-12-14,2022-01-19,2022-02-10,2022-02-25",0.450208275,0.50082739,0.475517832,10,5,0.007610249,57189526.11,1.075291424
EOH2804_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,24/02/2022 23:30,09/12/2021 00:00,30/01/2022 23:30,"2021-12-02,2021-12-03,2021-12-11,2021-12-15,2022-01-12,2022-01-19,2022-02-12,2022-02-13,2022-02-14,2022-02-24","2021-12-09,2022-01-01,2022-01-03,2022-01-22,2022-01-30",0.479551019,0.620035588,0.549793303,10,5,0.003203699,38272126.94,4.822476538
EOH2808_merged_30min.parquet,1C1R1P1S,2021-2022,06/12/2021 00:00,26/02/2022 23:30,03/12/2021 00:00,10/01/2022 23:30,"2021-12-06,2021-12-14,2021-12-19,2021-12-21,2021-12-22,2021-12-25,2022-01-16,2022-02-05,2022-02-12,2022-02-26","2021-12-03,2021-12-04,2021-12-13,2021-12-26,2022-01-10",0.78908581,0.580888673,0.684987242,10,5,0.007054058,20190981.06,1.00E-06
EOH2810_merged_30min.parquet,1C1R1P1S,2021-2022,02/12/2021 00:00,27/12/2021 23:30,01/12/2021 00:00,30/12/2021 23:30,"2021-12-02,2021-12-08,2021-12-11,2021-12-12,2021-12-14,2021-12-17,2021-12-21,2021-12-25,2021-12-26,2021-12-27","2021-12-01,2021-12-07,2021-12-15,2021-12-29,2021-12-30",0.47205684,0.863674611,0.667865725,10,5,0.019894616,23269770.43,0.480447874
EOH2831_merged_30min.parquet,1C1R1P1S,2021-2022,04/12/2021 00:00,24/02/2022 23:30,14/12/2021 00:00,27/02/2022 23:30,"2021-12-04,2021-12-05,2021-12-20,2021-12-23,2021-12-24,2021-12-31,2022-01-04,2022-01-26,2022-02-13,2022-02-24","2021-12-14,2022-01-23,2022-01-27,2022-02-12,2022-02-27",0.740008923,0.962419427,0.851214175,10,5,0.006228568,52190356.81,6.450078145
EOH2837_merged_30min.parquet,1C1R1P1S,2021-2022,05/12/2021 00:00,17/02/2022 23:30,02/12/2021 00:00,08/02/2022 23:30,"2021-12-05,2021-12-10,2021-12-14,2021-12-18,2021-12-25,2021-12-26,2022-01-09,2022-01-30,2022-02-12,2022-02-17","2021-12-02,2021-12-13,2021-12-22,2022-01-25,2022-02-08",0.232935916,0.308518409,0.270727163,10,5,0.004548402,176141790.5,18.74589791
EOH2847_merged_30min.parquet,1C1R1P1S,2021-2022,03/12/2021 00:00,27/02/2022 23:30,02/01/2022 00:00,18/02/2022 23:30,"2021-12-03,2021-12-09,2021-12-10,2021-12-16,2021-12-17,2021-12-31,2022-01-16,2022-01-21,2022-02-24,2022-02-27","2022-01-02,2022-01-26,2022-02-03,2022-02-05,2022-02-18",0.721454884,0.711746719,0.716600802,10,5,0.005707067,35929181.35,1.814392944
EOH2852_merged_30min.parquet,1C1R1P1S,2021-2022,06/12/2021 00:00,10/01/2022 23:30,12/12/2021 00:00,04/01/2022 23:30,"2021-12-06,2021-12-08,2021-12-09,2021-12-10,2021-12-15,2021-12-18,2021-12-19,2021-12-23,2021-12-24,2022-01-10","2021-12-12,2021-12-27,2021-12-28,2022-01-02,2022-01-04",0.646712212,0.822439628,0.73457592,10,5,0.002802903,49337733.02,1.01E-06
EOH2868_merged_30min.parquet,1C1R1P1S,2021-2022,06/12/2021 00:00,27/02/2022 23:30,21/12/2021 00:00,11/02/2022 23:30,"2021-12-06,2021-12-15,2021-12-16,2021-12-27,2021-12-28,2022-01-05,2022-01-07,2022-01-14,2022-01-18,2022-02-27","2021-12-21,2022-01-24,2022-01-25,2022-02-06,2022-02-11",0.43216456,0.507468448,0.469816504,10,5,0.004435001,187862743.7,30
